CITY,SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,VENDOR,LONGITUDE,LATITUDE,STYLE,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
sanxia,15187-130,E宝西寨-HLHF-3,15187,E宝西寨-HLHF,38400,472,1,157,14499,华为,111.889853,33.638962,宏站,340,43,3,0,3
sanxia,15188-128,E宝下宋曲-HLHF-1,15188,E宝下宋曲-HLHF,38400,139,1,46,18835,华为,111.84274,33.42295,宏站,20,10,3,2,5
sanxia,15188-129,E宝下宋曲-HLHF-2,15188,E宝下宋曲-HLHF,38400,138,0,46,18835,华为,111.84274,33.42295,宏站,110,10,3,2,5
sanxia,15189-128,E宝新城子-HLHF-1,15189,E宝新城子-HLHF,38400,326,2,108,14355,华为,111.730995,33.55396,宏站,320,38,3,3,6
sanxia,15189-129,E宝新城子-HLHF-2,15189,E宝新城子-HLHF,38400,325,1,108,14355,华为,111.730995,33.55396,宏站,140,38,3,2,5
sanxia,15189-130,E宝新城子-HLHF-3,15189,E宝新城子-HLHF,38400,324,0,108,14355,华为,111.730995,33.55396,宏站,240,38,3,8,11
sanxia,15190-128,E宝邢家村-HLHF-1,15190,E宝邢家村-HLHF,38400,190,1,63,18835,华为,111.794298,33.370862,宏站,0,43,3,1,4
sanxia,15190-129,E宝邢家村-HLHF-2,15190,E宝邢家村-HLHF,38400,189,0,63,18835,华为,111.794298,33.370862,宏站,120,43,3,1,4
sanxia,15190-130,E宝邢家村-HLHF-3,15190,E宝邢家村-HLHF,38400,191,2,63,18835,华为,111.794298,33.370862,宏站,240,43,3,1,4
sanxia,15191-128,E宝杏洼-HLHF-1,15191,E宝杏洼-HLHF,38400,348,0,116,18835,华为,111.90074,33.458469,宏站,0,5,3,0,3
sanxia,15191-129,E宝杏洼-HLHF-2,15191,E宝杏洼-HLHF,38400,350,2,116,18835,华为,111.90074,33.458469,宏站,120,5,3,0,3
sanxia,15191-130,E宝杏洼-HLHF-3,15191,E宝杏洼-HLHF,38400,349,1,116,18835,华为,111.90074,33.458469,宏站,240,5,3,0,3
sanxia,15192-128,E宝阳平沟家窑-HLHF-1,15192,E宝阳平沟家窑-HLHF,38400,86,2,28,18835,华为,111.62788,33.45279,宏站,100,11,3,0,3
sanxia,15192-129,E宝阳平沟家窑-HLHF-2,15192,E宝阳平沟家窑-HLHF,38400,87,0,29,18835,华为,111.62788,33.45279,宏站,200,11,3,0,3
sanxia,15192-130,E宝阳平沟家窑-HLHF-3,15192,E宝阳平沟家窑-HLHF,38400,88,1,29,18835,华为,111.62788,33.45279,宏站,330,11,3,2,5
sanxia,15192-131,E宝阳平沟家窑-HLHF-4,15192,E宝阳平沟家窑-HLHF,38400,89,2,29,18835,华为,111.62788,33.45279,宏站,330,11,3,0,3
sanxia,15193-128,E宝姚家城-HLHF-1,15193,E宝姚家城-HLHF,38400,230,2,76,14499,华为,111.835195,33.573431,宏站,330,43,6,8,14
sanxia,15193-129,E宝姚家城-HLHF-2,15193,E宝姚家城-HLHF,38400,229,1,76,14499,华为,111.835195,33.573431,宏站,90,43,6,6,12
sanxia,15193-130,E宝姚家城-HLHF-3,15193,E宝姚家城-HLHF,38400,228,0,76,14499,华为,111.835195,33.573431,宏站,210,43,6,6,12
sanxia,15194-128,E宝鱼仙河-HLHF-1,15194,E宝鱼仙河-HLHF,38400,260,2,86,18832,华为,111.55139,33.27111,宏站,0,5,3,5,8
sanxia,15194-129,E宝鱼仙河-HLHF-2,15194,E宝鱼仙河-HLHF,38400,258,0,86,18832,华为,111.55139,33.27111,宏站,90,5,3,5,8
sanxia,15195-128,E宝豫灵1671坑口-HLHF-1,15195,E宝豫灵1671坑口-HLHF,38400,319,1,106,18835,华为,111.46172,33.42548,宏站,300,30,3,3,6
sanxia,15196-128,E宝豫灵630坑口-HLHF-1,15196,E宝豫灵630坑口-HLHF,38400,277,1,92,14435,华为,111.45764,33.51277,宏站,0,10,3,0,3
sanxia,15197-128,E宝赵家沟-HLHF-1,15197,E宝赵家沟-HLHF,38400,445,1,148,18836,华为,111.98241,33.530911,宏站,0,43,3,1,4
sanxia,15197-129,E宝赵家沟-HLHF-2,15197,E宝赵家沟-HLHF,38400,444,0,148,18836,华为,111.98241,33.530911,宏站,120,43,3,1,4
sanxia,15197-130,E宝赵家沟-HLHF-3,15197,E宝赵家沟-HLHF,38400,446,2,148,18836,华为,111.98241,33.530911,宏站,240,43,3,1,4
sanxia,15198-128,E宝周家河-HLHF-1,15198,E宝周家河-HLHF,38400,24,0,8,18832,华为,111.68874,33.25911,宏站,60,23,3,0,3
sanxia,15198-129,E宝周家河-HLHF-2,15198,E宝周家河-HLHF,38400,25,1,8,18832,华为,111.68874,33.25911,宏站,180,23,3,0,3
sanxia,15198-130,E宝周家河-HLHF-3,15198,E宝周家河-HLHF,38400,26,2,8,18832,华为,111.68874,33.25911,宏站,290,23,3,1,4
sanxia,15199-128,E宝祝家营新村-HLHF-1,15199,E宝祝家营新村-HLHF,38400,490,1,163,14355,华为,111.744298,33.613965,宏站,80,48,6,6,12
sanxia,15199-129,E宝祝家营新村-HLHF-2,15199,E宝祝家营新村-HLHF,38400,489,0,163,14355,华为,111.744298,33.613965,宏站,230,48,6,4,10
sanxia,15199-130,E宝祝家营新村-HLHF-3,15199,E宝祝家营新村-HLHF,38400,491,2,163,14355,华为,111.744298,33.613965,宏站,340,48,6,4,10
sanxia,15200-128,刘家山-HLHF-1,15200,刘家山-HLHF,38400,486,0,162,14339,华为,112.317247,33.791401,宏站,20,43,3,1,4
sanxia,15200-129,刘家山-HLHF-2,15200,刘家山-HLHF,38400,488,2,162,14339,华为,112.317247,33.791401,宏站,140,43,3,1,4
sanxia,15200-130,刘家山-HLHF-3,15200,刘家山-HLHF,38400,487,1,162,14339,华为,112.317247,33.791401,宏站,230,43,3,1,4
sanxia,15201-128,C氏安坪-HLHF-1,15201,C氏安坪-HLHF,38400,434,2,144,14579,华为,111.63501,32.89441,宏站,0,16,3,1,4
sanxia,15201-129,C氏安坪-HLHF-2,15201,C氏安坪-HLHF,38400,432,0,144,14579,华为,111.63501,32.89441,宏站,120,16,3,0,3
sanxia,15201-130,C氏安坪-HLHF-3,15201,C氏安坪-HLHF,38400,433,1,144,14579,华为,111.63501,32.89441,宏站,240,16,3,0,3
sanxia,15202-128,C氏鳌家-HLHF-1,15202,C氏鳌家-HLHF,38400,270,0,90,14579,华为,111.70856,32.96317,宏站,320,16,3,2,5
sanxia,15202-129,C氏鳌家-HLHF-2,15202,C氏鳌家-HLHF,38400,272,2,90,14579,华为,111.70856,32.96317,宏站,200,16,3,2,5
sanxia,15202-130,C氏鳌家-HLHF-3,15202,C氏鳌家-HLHF,38400,271,1,90,14579,华为,111.70856,32.96317,宏站,250,16,3,2,5
sanxia,15203-128,C氏白花-HLHF-1,15203,C氏白花-HLHF,38400,435,0,145,14579,华为,111.75701,32.84501,宏站,35,16,3,1,4
sanxia,15203-129,C氏白花-HLHF-2,15203,C氏白花-HLHF,38400,437,2,145,14579,华为,111.75701,32.84501,宏站,150,16,3,1,4
sanxia,15203-130,C氏白花-HLHF-3,15203,C氏白花-HLHF,38400,436,1,145,14579,华为,111.75701,32.84501,宏站,250,16,3,1,4
sanxia,15204-128,C氏白花沟-HLHF-1,15204,C氏白花沟-HLHF,38400,126,0,42,14579,华为,111.75749,32.81599,宏站,20,11,3,2,5
sanxia,15204-129,C氏白花沟-HLHF-2,15204,C氏白花沟-HLHF,38400,128,2,42,14579,华为,111.75749,32.81599,宏站,250,11,3,2,5
sanxia,15205-128,C氏菠菜沟-HLHF-1,15205,C氏菠菜沟-HLHF,38400,249,0,83,18839,华为,112.14886,32.98051,宏站,0,16,3,2,5
sanxia,15205-129,C氏菠菜沟-HLHF-2,15205,C氏菠菜沟-HLHF,38400,250,1,83,18839,华为,112.14886,32.98051,宏站,120,16,3,2,5
sanxia,15206-128,C氏蔡家沟-HLHF-1,15206,C氏蔡家沟-HLHF,38400,481,1,160,14579,华为,111.80701,32.81281,宏站,0,16,3,1,4
sanxia,15206-129,C氏蔡家沟-HLHF-2,15206,C氏蔡家沟-HLHF,38400,482,2,160,14579,华为,111.80701,32.81281,宏站,120,16,3,1,4
sanxia,15206-130,C氏蔡家沟-HLHF-3,15206,C氏蔡家沟-HLHF,38400,480,0,160,14579,华为,111.80701,32.81281,宏站,240,16,3,1,4
sanxia,15207-128,C氏柴家沟-HLHF-1,15207,C氏柴家沟-HLHF,38400,113,2,37,14579,华为,112.23045,32.82317,宏站,330,16,3,2,5
sanxia,15207-129,C氏柴家沟-HLHF-2,15207,C氏柴家沟-HLHF,38400,112,1,37,14579,华为,112.23045,32.82317,宏站,50,16,3,2,5
sanxia,15207-130,C氏柴家沟-HLHF-3,15207,C氏柴家沟-HLHF,38400,111,0,37,14579,华为,112.23045,32.82317,宏站,180,16,3,2,5
sanxia,15208-128,C氏车岭-HLHF-1,15208,C氏车岭-HLHF,38400,400,1,133,18832,华为,112.14697,33.3003,宏站,40,16,3,1,4
sanxia,15208-129,C氏车岭-HLHF-2,15208,C氏车岭-HLHF,38400,399,0,133,18832,华为,112.14697,33.3003,宏站,140,16,3,1,4
sanxia,15208-130,C氏车岭-HLHF-3,15208,C氏车岭-HLHF,38400,401,2,133,18832,华为,112.14697,33.3003,宏站,270,16,3,2,5
sanxia,15209-128,C氏大村-HLHF-1,15209,C氏大村-HLHF,38400,234,0,78,18839,华为,112.07313,32.99881,宏站,320,38,3,2,5
sanxia,15209-129,C氏大村-HLHF-2,15209,C氏大村-HLHF,38400,235,1,78,18839,华为,112.07313,32.99881,宏站,130,38,3,2,5
sanxia,15210-128,C氏大干村-HLHF-1,15210,C氏大干村-HLHF,38400,133,1,44,18839,华为,112.05696,32.98134,宏站,340,16,3,2,5
sanxia,15210-129,C氏大干村-HLHF-2,15210,C氏大干村-HLHF,38400,134,2,44,18839,华为,112.05696,32.98134,宏站,120,16,3,2,5
sanxia,15210-130,C氏大干村-HLHF-3,15210,C氏大干村-HLHF,38400,132,0,44,18839,华为,112.05696,32.98134,宏站,240,16,3,2,5
sanxia,15211-128,C氏大坪-HLHF-1,15211,C氏大坪-HLHF,38400,473,2,157,14579,华为,112.160471,32.844058,宏站,130,16,3,0,3
sanxia,15211-129,C氏大坪-HLHF-2,15211,C氏大坪-HLHF,38400,472,1,157,14579,华为,112.160471,32.844058,宏站,240,16,3,0,3
sanxia,15212-128,C氏代柏沟口-HLHF-1,15212,C氏代柏沟口-HLHF,38400,188,2,62,14579,华为,112.04047,32.63331,宏站,0,16,3,2,5
sanxia,15212-129,C氏代柏沟口-HLHF-2,15212,C氏代柏沟口-HLHF,38400,186,0,62,14579,华为,112.04047,32.63331,宏站,120,16,3,2,5
sanxia,15212-130,C氏代柏沟口-HLHF-3,15212,C氏代柏沟口-HLHF,38400,187,1,62,14579,华为,112.04047,32.63331,宏站,240,16,3,2,5
sanxia,15213-128,C氏东河村-HLHF-1,15213,C氏东河村-HLHF,38400,494,2,164,18832,华为,111.87246,33.10268,宏站,50,16,3,2,5
sanxia,15213-129,C氏东河村-HLHF-2,15213,C氏东河村-HLHF,38400,492,0,164,18832,华为,111.87246,33.10268,宏站,150,16,3,2,5
sanxia,15213-130,C氏东河村-HLHF-3,15213,C氏东河村-HLHF,38400,493,1,164,18832,华为,111.87246,33.10268,宏站,290,16,3,2,5
sanxia,15214-128,C氏东茄-HLHF-1,15214,C氏东茄-HLHF,38400,376,1,125,14579,华为,111.95771,32.84513,宏站,30,16,3,1,4
sanxia,15214-129,C氏东茄-HLHF-2,15214,C氏东茄-HLHF,38400,375,0,125,14579,华为,111.95771,32.84513,宏站,150,16,3,1,4
sanxia,15215-128,C氏东桃花-HLHF-1,15215,C氏东桃花-HLHF,38400,175,1,58,14579,华为,111.90986,32.85653,宏站,300,11,3,2,5
sanxia,15215-129,C氏东桃花-HLHF-2,15215,C氏东桃花-HLHF,38400,176,2,58,14579,华为,111.90986,32.85653,宏站,140,11,3,2,5
sanxia,15215-130,C氏东桃花-HLHF-3,15215,C氏东桃花-HLHF,38400,177,0,59,14579,华为,111.90986,32.85653,宏站,330,11,3,2,5
sanxia,15215-131,C氏东桃花-HLHF-4,15215,C氏东桃花-HLHF,38400,178,1,59,14579,华为,111.90986,32.85653,宏站,170,11,3,2,5
sanxia,15215-132,C氏东桃花-HLHF-5,15215,C氏东桃花-HLHF,38400,179,2,59,14579,华为,111.90986,32.85653,宏站,15,11,3,2,5
sanxia,15215-133,C氏东桃花-HLHF-6,15215,C氏东桃花-HLHF,38400,180,0,60,14579,华为,111.90986,32.85653,宏站,120,11,3,2,5
sanxia,15216-128,C氏段家湾-HLHF-1,15216,C氏段家湾-HLHF,38400,57,0,19,18839,华为,112.00642,33.10212,宏站,70,17,3,2,5
sanxia,15216-129,C氏段家湾-HLHF-2,15216,C氏段家湾-HLHF,38400,58,1,19,18839,华为,112.00642,33.10212,宏站,210,17,3,2,5
sanxia,15216-130,C氏段家湾-HLHF-3,15216,C氏段家湾-HLHF,38400,59,2,19,18839,华为,112.00642,33.10212,宏站,290,17,3,2,5
sanxia,15217-128,C氏干沟-HLHF-1,15217,C氏干沟-HLHF,38400,459,0,153,14579,华为,111.730922,32.993182,宏站,0,16,3,1,4
sanxia,15217-129,C氏干沟-HLHF-2,15217,C氏干沟-HLHF,38400,460,1,153,14579,华为,111.730922,32.993182,宏站,120,16,3,1,4
sanxia,15217-130,C氏干沟-HLHF-3,15217,C氏干沟-HLHF,38400,461,2,153,14579,华为,111.730922,32.993182,宏站,240,16,3,1,4
sanxia,15218-128,C氏高河-HLHF-1,15218,C氏高河-HLHF,38400,367,1,122,14579,华为,112.05094,32.5728657451,宏站,0,16,3,2,5
sanxia,15218-129,C氏高河-HLHF-2,15218,C氏高河-HLHF,38400,366,0,122,14579,华为,112.05094,32.5728657451,宏站,120,16,3,2,5
sanxia,15218-130,C氏高河-HLHF-3,15218,C氏高河-HLHF,38400,368,2,122,14579,华为,112.05094,32.5728657451,宏站,240,16,3,2,5
sanxia,15219-128,C氏耿家村-HLHF-1,15219,C氏耿家村-HLHF,38400,281,2,93,14579,华为,112.00465,32.94007,宏站,0,16,3,2,5
sanxia,15219-129,C氏耿家村-HLHF-2,15219,C氏耿家村-HLHF,38400,280,1,93,14579,华为,112.00465,32.94007,宏站,180,16,3,2,5
sanxia,15220-128,C氏耿家店-HLHF-1,15220,C氏耿家店-HLHF,38400,267,0,89,14579,华为,112.072695,32.689359,宏站,70,16,3,0,3
sanxia,15220-129,C氏耿家店-HLHF-2,15220,C氏耿家店-HLHF,38400,268,1,89,14579,华为,112.072695,32.689359,宏站,220,16,3,0,3
sanxia,15221-128,C氏拐峪-HLHF-1,15221,C氏拐峪-HLHF,38400,284,2,94,18832,华为,111.63315,33.08318,宏站,90,16,3,1,4
sanxia,15221-129,C氏拐峪-HLHF-2,15221,C氏拐峪-HLHF,38400,283,1,94,18832,华为,111.63315,33.08318,宏站,170,16,3,1,4
sanxia,15221-130,C氏拐峪-HLHF-3,15221,C氏拐峪-HLHF,38400,282,0,94,18832,华为,111.63315,33.08318,宏站,250,16,3,1,4
sanxia,15222-128,C氏观沟-HLHF-1,15222,C氏观沟-HLHF,38400,476,2,158,14579,华为,111.998,32.67695,宏站,0,16,3,2,5
sanxia,15222-129,C氏观沟-HLHF-2,15222,C氏观沟-HLHF,38400,474,0,158,14579,华为,111.998,32.67695,宏站,120,16,3,2,5
sanxia,15222-130,C氏观沟-HLHF-3,15222,C氏观沟-HLHF,38400,475,1,158,14579,华为,111.998,32.67695,宏站,240,16,3,2,5
sanxia,15223-128,C氏韩庄-HLHF-1,15223,C氏韩庄-HLHF,38400,317,2,105,14579,华为,112.032779,32.706682,宏站,120,16,3,0,3
sanxia,15223-129,C氏韩庄-HLHF-2,15223,C氏韩庄-HLHF,38400,315,0,105,14579,华为,112.032779,32.706682,宏站,340,16,3,0,3
sanxia,15224-128,C氏何窑村-HLHF-1,15224,C氏何窑村-HLHF,38400,329,2,109,18839,华为,112.30292,33.06933,宏站,0,16,3,2,5
sanxia,15224-129,C氏何窑村-HLHF-2,15224,C氏何窑村-HLHF,38400,327,0,109,18839,华为,112.30292,33.06933,宏站,120,16,3,2,5
sanxia,15224-130,C氏何窑村-HLHF-3,15224,C氏何窑村-HLHF,38400,328,1,109,18839,华为,112.30292,33.06933,宏站,260,16,3,2,5
sanxia,15225-128,C氏横涧总监办-HLHF-1,15225,C氏横涧总监办-HLHF,38400,216,0,72,14579,华为,112.00131,32.97467,宏站,310,11,3,2,5
sanxia,15225-129,C氏横涧总监办-HLHF-2,15225,C氏横涧总监办-HLHF,38400,217,1,72,14579,华为,112.00131,32.97467,宏站,70,11,3,2,5
sanxia,15225-130,C氏横涧总监办-HLHF-3,15225,C氏横涧总监办-HLHF,38400,218,2,72,14579,华为,112.00131,32.97467,宏站,140,11,3,2,5
sanxia,15226-128,C氏胡家坪-HLHF-1,15226,C氏胡家坪-HLHF,38400,179,2,59,14579,华为,112.03701,32.58291,宏站,0,16,3,2,5
sanxia,15226-129,C氏胡家坪-HLHF-2,15226,C氏胡家坪-HLHF,38400,177,0,59,14579,华为,112.03701,32.58291,宏站,120,16,3,2,5
sanxia,15226-130,C氏胡家坪-HLHF-3,15226,C氏胡家坪-HLHF,38400,178,1,59,14579,华为,112.03701,32.58291,宏站,240,16,3,2,5
sanxia,15227-128,C氏黄柏沟-HLHF-1,15227,C氏黄柏沟-HLHF,38400,325,1,108,14579,华为,111.92159,32.72864,宏站,85,11,3,2,5
sanxia,15227-129,C氏黄柏沟-HLHF-2,15227,C氏黄柏沟-HLHF,38400,324,0,108,14579,华为,111.92159,32.72864,宏站,190,11,3,2,5
sanxia,15227-130,C氏黄柏沟-HLHF-3,15227,C氏黄柏沟-HLHF,38400,326,2,108,14579,华为,111.92159,32.72864,宏站,300,11,3,2,5
sanxia,15228-128,C氏黄耀沟-HLHF-1,15228,C氏黄耀沟-HLHF,38400,282,0,94,14579,华为,112.011377,32.762802,宏站,50,16,3,1,4
sanxia,15228-129,C氏黄耀沟-HLHF-2,15228,C氏黄耀沟-HLHF,38400,284,2,94,14579,华为,112.011377,32.762802,宏站,210,16,3,0,3
sanxia,15228-130,C氏黄耀沟-HLHF-3,15228,C氏黄耀沟-HLHF,38400,283,1,94,14579,华为,112.011377,32.762802,宏站,290,16,3,1,4
sanxia,15229-128,C氏火神庙-HLHF-1,15229,C氏火神庙-HLHF,38400,192,0,64,14579,华为,111.90561,32.84139,宏站,120,16,3,1,4
sanxia,15229-129,C氏火神庙-HLHF-2,15229,C氏火神庙-HLHF,38400,193,1,64,14579,华为,111.90561,32.84139,宏站,240,16,3,0,3
sanxia,15229-130,C氏火神庙-HLHF-3,15229,C氏火神庙-HLHF,38400,194,2,64,14579,华为,111.90561,32.84139,宏站,340,16,3,1,4
sanxia,15230-128,C氏火焰沟-HLHF-1,15230,C氏火焰沟-HLHF,38400,378,0,126,14579,华为,111.68301,32.87141,宏站,0,10,3,1,4
sanxia,15230-129,C氏火焰沟-HLHF-2,15230,C氏火焰沟-HLHF,38400,379,1,126,14579,华为,111.68301,32.87141,宏站,180,10,3,1,4
sanxia,15231-128,C氏荆彰-HLHF-1,15231,C氏荆彰-HLHF,38400,133,1,44,18832,华为,111.92254,33.22117,宏站,100,33,3,0,3
sanxia,15231-129,C氏荆彰-HLHF-2,15231,C氏荆彰-HLHF,38400,134,2,44,18832,华为,111.92254,33.22117,宏站,200,33,3,3,6
sanxia,15231-130,C氏荆彰-HLHF-3,15231,C氏荆彰-HLHF,38400,132,0,44,18832,华为,111.92254,33.22117,宏站,270,33,3,1,4
sanxia,15232-128,C氏井湾-HLHF-1,15232,C氏井湾-HLHF,38400,377,2,125,18832,华为,111.86053,33.22728,宏站,20,10,3,0,3
sanxia,15232-129,C氏井湾-HLHF-2,15232,C氏井湾-HLHF,38400,376,1,125,18832,华为,111.86053,33.22728,宏站,120,10,3,1,4
sanxia,15233-128,C氏九龙洞-HLHF-1,15233,C氏九龙洞-HLHF,38400,148,1,49,14579,华为,111.95205,32.836362,宏站,50,11,3,2,5
sanxia,15233-129,C氏九龙洞-HLHF-2,15233,C氏九龙洞-HLHF,38400,149,2,49,14579,华为,111.95205,32.836362,宏站,250,11,3,2,5
sanxia,15233-130,C氏九龙洞-HLHF-3,15233,C氏九龙洞-HLHF,38400,150,0,50,14579,华为,111.95205,32.836362,宏站,340,11,3,2,5
sanxia,15233-131,C氏九龙洞-HLHF-4,15233,C氏九龙洞-HLHF,38400,151,1,50,14579,华为,111.95205,32.836362,宏站,225,11,3,2,5
sanxia,15233-132,C氏九龙洞-HLHF-5,15233,C氏九龙洞-HLHF,38400,152,2,50,14579,华为,111.95205,32.836362,宏站,15,11,3,2,5
sanxia,15233-133,C氏九龙洞-HLHF-6,15233,C氏九龙洞-HLHF,38400,153,0,51,14579,华为,111.95205,32.836362,宏站,320,11,3,2,5
sanxia,15234-129,C氏久富-HLHF-2,15234,C氏久富-HLHF,38400,209,2,69,14579,华为,111.90344,32.91891,宏站,150,10,3,2,5
sanxia,15234-130,C氏久富-HLHF-3,15234,C氏久富-HLHF,38400,208,1,69,14579,华为,111.90344,32.91891,宏站,330,10,3,3,6
sanxia,15235-128,C氏兰东-HLHF-1,15235,C氏兰东-HLHF,38400,417,0,139,14579,华为,111.67101,32.90311,宏站,30,13,3,0,3
sanxia,15235-129,C氏兰东-HLHF-2,15235,C氏兰东-HLHF,38400,419,2,139,14579,华为,111.67101,32.90311,宏站,150,13,3,1,4
sanxia,15235-130,C氏兰东-HLHF-3,15235,C氏兰东-HLHF,38400,418,1,139,14579,华为,111.67101,32.90311,宏站,240,13,3,0,3
sanxia,15236-128,C氏雷家村-HLHF-1,15236,C氏雷家村-HLHF,38400,426,0,142,18839,华为,112.07741,33.01304,宏站,130,16,3,2,5
sanxia,15236-129,C氏雷家村-HLHF-2,15236,C氏雷家村-HLHF,38400,427,1,142,18839,华为,112.07741,33.01304,宏站,280,16,3,2,5
sanxia,15237-128,C氏李子坪-HLHF-1,15237,C氏李子坪-HLHF,38400,469,1,156,14579,华为,112.03934,32.80242,宏站,0,16,3,2,5
sanxia,15237-129,C氏李子坪-HLHF-2,15237,C氏李子坪-HLHF,38400,468,0,156,14579,华为,112.03934,32.80242,宏站,120,16,3,2,5
sanxia,15238-128,C氏里坪-HLHF-1,15238,C氏里坪-HLHF,38400,263,2,87,14579,华为,111.98518,32.65326,宏站,0,16,3,2,5
sanxia,15238-129,C氏里坪-HLHF-2,15238,C氏里坪-HLHF,38400,261,0,87,14579,华为,111.98518,32.65326,宏站,120,16,3,2,5
sanxia,15238-130,C氏里坪-HLHF-3,15238,C氏里坪-HLHF,38400,262,1,87,14579,华为,111.98518,32.65326,宏站,240,16,3,2,5
sanxia,15239-128,C氏岭南-HLHF-1,15239,C氏岭南-HLHF,38400,227,2,75,18835,华为,112.05948,33.37159,宏站,0,16,3,0,3
sanxia,15239-129,C氏岭南-HLHF-2,15239,C氏岭南-HLHF,38400,226,1,75,18835,华为,112.05948,33.37159,宏站,120,16,3,0,3
sanxia,15239-130,C氏岭南-HLHF-3,15239,C氏岭南-HLHF,38400,225,0,75,18835,华为,112.05948,33.37159,宏站,240,16,3,0,3
sanxia,15240-128,C氏龙泉坪-HLHF-1,15240,C氏龙泉坪-HLHF,38400,275,2,91,14579,华为,112.0288,32.60315,宏站,0,16,3,2,5
sanxia,15240-129,C氏龙泉坪-HLHF-2,15240,C氏龙泉坪-HLHF,38400,273,0,91,14579,华为,112.0288,32.60315,宏站,120,16,3,2,5
sanxia,15240-130,C氏龙泉坪-HLHF-3,15240,C氏龙泉坪-HLHF,38400,274,1,91,14579,华为,112.0288,32.60315,宏站,240,16,3,2,5
sanxia,15241-128,C氏龙王庙-HLHF-1,15241,C氏龙王庙-HLHF,38400,33,0,11,18832,华为,112.04343,33.23208,宏站,0,16,3,0,3
sanxia,15241-129,C氏龙王庙-HLHF-2,15241,C氏龙王庙-HLHF,38400,35,2,11,18832,华为,112.04343,33.23208,宏站,120,16,3,0,3
sanxia,15241-130,C氏龙王庙-HLHF-3,15241,C氏龙王庙-HLHF,38400,34,1,11,18832,华为,112.04343,33.23208,宏站,240,16,3,0,3
sanxia,15242-128,C氏马耳岩-HLHF-1,15242,C氏马耳岩-HLHF,38400,442,1,147,14579,华为,112.083665,32.779345,宏站,110,13,3,1,4
sanxia,15242-129,C氏马耳岩-HLHF-2,15242,C氏马耳岩-HLHF,38400,441,0,147,14579,华为,112.083665,32.779345,宏站,190,13,3,1,4
sanxia,15242-130,C氏马耳岩-HLHF-3,15242,C氏马耳岩-HLHF,38400,443,2,147,14579,华为,112.083665,32.779345,宏站,280,13,3,0,3
sanxia,15243-128,C氏马连-HLHF-1,15243,C氏马连-HLHF,38400,42,0,14,14579,华为,111.983229,32.835625,宏站,30,23,3,3,6
sanxia,15243-129,C氏马连-HLHF-2,15243,C氏马连-HLHF,38400,43,1,14,14579,华为,111.983229,32.835625,宏站,150,23,3,3,6
sanxia,15244-128,C氏马庄河-HLHF-1,15244,C氏马庄河-HLHF,38400,277,1,92,14579,华为,112.13511,32.92339,宏站,0,17,3,2,5
sanxia,15244-129,C氏马庄河-HLHF-2,15244,C氏马庄河-HLHF,38400,276,0,92,14579,华为,112.13511,32.92339,宏站,120,17,3,2,5
sanxia,15244-130,C氏马庄河-HLHF-3,15244,C氏马庄河-HLHF,38400,278,2,92,14579,华为,112.13511,32.92339,宏站,240,17,3,2,5
sanxia,15245-128,C氏毛河-HLHF-1,15245,C氏毛河-HLHF,38400,484,1,161,14579,华为,111.86758,32.6627,宏站,90,16,3,2,5
sanxia,15245-129,C氏毛河-HLHF-2,15245,C氏毛河-HLHF,38400,485,2,161,14579,华为,111.86758,32.6627,宏站,180,16,3,2,5
sanxia,15245-130,C氏毛河-HLHF-3,15245,C氏毛河-HLHF,38400,483,0,161,14579,华为,111.86758,32.6627,宏站,270,16,3,2,5
sanxia,15246-128,C氏梅家湾-HLHF-1,15246,C氏梅家湾-HLHF,38400,184,1,61,14579,华为,111.96721,32.98752,宏站,20,33,3,2,5
sanxia,15246-129,C氏梅家湾-HLHF-2,15246,C氏梅家湾-HLHF,38400,185,2,61,14579,华为,111.96721,32.98752,宏站,80,33,3,2,5
sanxia,15246-130,C氏梅家湾-HLHF-3,15246,C氏梅家湾-HLHF,38400,183,0,61,14579,华为,111.96721,32.98752,宏站,220,33,3,2,5
sanxia,15247-128,C氏苗村-HLHF-1,15247,C氏苗村-HLHF,38400,315,0,105,18839,华为,112.17348,33.10837,宏站,30,33,3,2,5
sanxia,15247-129,C氏苗村-HLHF-2,15247,C氏苗村-HLHF,38400,316,1,105,18839,华为,112.17348,33.10837,宏站,120,33,3,2,5
sanxia,15247-130,C氏苗村-HLHF-3,15247,C氏苗村-HLHF,38400,317,2,105,18839,华为,112.17348,33.10837,宏站,270,33,3,0,3
sanxia,15248-128,C氏庙坪村-HLHF-1,15248,C氏庙坪村-HLHF,38400,498,0,166,18839,华为,112.20135,33.14976,宏站,0,33,3,0,3
sanxia,15248-129,C氏庙坪村-HLHF-2,15248,C氏庙坪村-HLHF,38400,499,1,166,18839,华为,112.20135,33.14976,宏站,120,33,3,0,3
sanxia,15248-130,C氏庙坪村-HLHF-3,15248,C氏庙坪村-HLHF,38400,500,2,166,18839,华为,112.20135,33.14976,宏站,240,33,3,0,3
sanxia,15249-128,C氏庙上-HLHF-1,15249,C氏庙上-HLHF,38400,116,2,38,14579,华为,112.086423,32.662988,宏站,0,13,3,1,4
